764.04	443.22
1084.32	442.96
87.85	444.02
27.43	445.32
211.90	445.66
211.90	445.66
198.05	445.81
1079.92	446.76
112.81	447.60
112.81	447.60
121.21	447.64
73.68	448.17
798.99	448.18
1046.84	448.09
178.69	449.45
796.39	449.68
24.10	450.63
185.20	450.47
195.12	450.53
1100.10	451.39
13.12	455.47
64.68	455.24
64.68	455.24
92.46	456.01
38.90	456.59
219.93	456.98
195.62	457.40
195.62	457.40
67.22	457.91
74.89	457.96
102.06	458.38
85.41	459.04
48.14	460.39
34.46	461.49
139.44	461.34
160.23	464.16
1104.56	464.27
1075.53	465.63
25.70	466.59
577.37	466.58
631.40	466.59
631.40	466.59
717.60	466.25
22.73	468.82
622.66	469.03
72.52	469.56
43.88	470.08
107.08	470.15
572.02	470.20
572.02	470.20
692.95	469.89
14.31	471.62
203.68	471.26
57.09	472.02
57.09	472.02
57.09	472.02
123.26	472.92
657.22	473.01
21.53	473.81
736.80	473.93
40.20	475.82
97.96	476.20
21.11	476.51
1077.05	476.63
196.63	476.94
47.48	477.31
1100.47	477.40
1092.01	478.41
552.12	479.52
720.48	479.45
95.54	480.55
62.21	481.16
62.21	481.16
151.85	481.96
568.20	481.96
571.30	481.87
178.08	483.21
562.71	482.94
589.08	483.02
709.47	483.48
58.08	483.95
221.19	484.33
535.32	485.38
575.75	485.45
707.61	485.97
154.94	486.74
154.94	486.74
77.70	487.27
638.52	486.78
597.69	487.44
60.18	488.20
516.08	489.10
1104.21	488.94
564.76	490.07
752.38	489.86
92.56	490.39
579.51	490.99
756.35	491.17
87.53	491.85
640.61	492.04
767.49	491.83
229.03	494.05
492.38	494.27
225.04	494.60
642.46	494.45
642.46	494.45
717.31	494.42
1101.44	494.57
154.39	494.93
553.45	495.00
213.19	495.58
222.03	495.32
498.21	495.44
232.25	496.41
232.25	496.41
107.55	498.05
716.06	498.58
529.84	499.20
50.56	500.48
61.45	500.30
61.45	500.30
635.27	500.52
160.72	501.25
160.72	501.25
184.35	501.13
595.84	500.99
1097.35	502.38
103.34	503.11
103.34	503.11
103.34	503.11
582.13	504.53
578.88	504.68
578.88	504.68
706.23	504.93
108.16	505.39
154.38	505.39
504.64	506.41
8.27	506.80
77.89	507.11
1159.50	507.16
96.54	507.40
1163.50	507.55
1163.50	507.55
590.36	508.05
137.53	509.59
294.04	509.70
294.04	509.70
596.72	509.65
16.60	510.21
701.97	510.25
290.75	510.44
125.89	510.80
285.88	510.85
472.77	511.00
36.48	511.53
296.41	511.68
624.02	512.14
627.09	512.18
14.79	512.36
188.00	512.69
288.48	512.68
288.48	512.68
576.70	512.45
63.82	512.92
92.95	513.05
608.48	513.00
608.48	513.00
1084.45	513.07
636.31	513.34
300.20	514.44
638.87	514.62
638.87	514.62
297.01	514.80
297.01	514.80
635.44	515.42
334.53	516.04
609.08	516.45
173.96	518.23
992.94	518.17
998.43	518.57
336.47	519.20
1036.64	519.21
1043.41	519.05
58.16	519.46
95.46	519.45
30.93	521.08
92.82	521.03
293.98	521.01
649.36	522.04
686.07	524.79
3.16	525.29
3.16	525.29
3.16	525.29
121.70	525.45
192.09	525.88
739.40	526.37
209.59	527.32
130.13	528.03
215.48	527.89
215.48	527.89
221.02	527.99
751.26	528.07
751.26	528.07
564.84	528.40
638.18	528.27
617.82	529.14
655.77	529.53
146.18	529.92
146.18	529.92
191.66	529.95
203.62	529.93
552.29	530.51
778.42	531.32
778.42	531.32
170.27	532.31
170.27	532.31
634.35	532.45
162.61	533.08
40.29	534.39
40.29	534.39
40.29	534.39
225.70	534.41
115.05	535.43
207.15	535.34
218.03	535.45
102.43	537.68
154.04	537.29
109.29	537.86
10.98	538.64
21.83	538.58
961.47	539.70
237.06	540.04
684.77	540.16
30.60	540.44
226.53	540.53
226.53	540.53
191.18	541.52
107.94	543.06
107.94	543.06
107.94	543.06
186.88	542.94
87.42	543.46
52.93	544.37
910.88	544.05
11.87	544.54
84.82	544.48
157.76	544.72
223.19	544.38
682.88	544.93
933.65	545.07
190.54	545.85
251.10	546.20
701.45	546.33
701.45	546.33
902.00	548.12
192.68	548.55
122.48	548.84
32.35	549.90
922.63	549.98
680.66	550.55
693.41	551.38
166.48	551.47
111.92	553.08
264.00	553.56
93.42	554.25
93.42	554.25
112.08	555.82
93.96	557.07
11.61	558.51
16.08	558.53
731.74	558.61
44.87	559.53
92.52	561.31
92.52	561.31
92.52	561.31
209.96	561.51
415.65	561.62
677.00	561.34
775.47	563.41
776.62	565.82
776.62	565.82
59.55	567.25
22.72	567.57
729.42	567.79
6.62	569.22
668.57	570.98
738.38	571.76
738.38	571.76
229.77	572.37
736.57	573.98
736.57	573.98
667.30	576.72
789.54	579.06
60.21	581.93
39.86	583.21
817.64	583.53
27.07	584.79
705.39	585.12
705.39	585.12
863.98	585.57
78.51	588.00
698.02	588.28
65.07	590.35
778.43	590.40
16.41	590.90
24.94	593.07
24.94	593.07
54.35	593.37
711.94	596.43
711.94	596.43
787.82	597.50
717.93	598.85
740.67	602.41
75.18	605.24
222.95	605.15
762.41	606.19
1207.22	607.70
756.67	609.00
1152.73	609.65
785.48	612.57
2.36	616.90
795.81	617.49
40.32	622.50
564.05	623.38
727.36	625.38
31.16	626.87
31.16	626.87
31.16	626.87
568.95	628.59
568.95	628.59
568.95	628.59
568.95	628.59
456.90	631.65
779.94	631.67
556.68	634.70
781.33	634.96
573.01	637.01
675.58	637.11
775.81	641.82
713.37	643.15
909.19	643.69
88.02	645.49
660.65	646.97
660.65	646.97
660.65	646.97
719.42	647.51
88.00	647.96
677.66	649.92
878.52	651.70
695.91	653.34
678.91	654.85
678.91	654.85
748.82	658.79
883.61	659.11
680.88	660.90
680.88	660.90
655.07	662.10
731.95	663.55
115.75	664.22
122.67	665.45
682.40	665.29
682.40	665.29
684.87	667.38
683.04	668.49
683.04	668.49
763.59	670.48
686.89	674.57
686.89	674.57
731.03	676.19
756.48	675.91
123.07	680.81
829.28	680.69
859.42	682.58
171.92	683.16
183.15	686.54
743.90	692.37
964.42	693.04
813.25	696.09
215.07	698.34
228.95	701.30
236.61	706.23
547.03	706.87
547.03	706.87
795.89	707.98
261.42	711.04
581.09	710.94
34.10	711.63
688.46	711.95
558.56	713.08
624.65	715.01
1166.76	715.83
1166.76	715.83
768.61	725.38
50.60	726.37
549.57	732.20
432.24	732.42
1071.48	732.48
456.00	733.03
445.80	735.36
477.91	735.82
241.09	736.51
218.99	739.08
326.43	739.41
326.43	739.41
382.21	744.63
382.21	744.63
999.01	748.01
279.47	748.94
254.20	750.37
254.20	750.37
741.40	755.01
952.10	758.77
944.34	762.24
1086.91	762.62
1049.15	766.33
1049.15	766.33
251.95	766.71
251.95	766.71
846.77	767.84
736.24	768.69
644.30	769.03
644.30	769.03
501.91	775.65
919.39	776.11
80.86	776.51
100.16	779.54
508.97	780.03
508.97	780.03
508.97	780.03
508.97	780.03
479.23	781.66
237.29	783.49
959.51	783.67
196.67	784.63
969.44	785.23
197.62	787.62
298.70	788.37
298.70	788.37
219.25	790.61
329.05	791.08
329.05	791.08
329.05	791.08
958.12	793.50
380.92	795.21
570.45	795.48
277.69	796.06
939.88	797.71
585.60	798.62
906.67	798.58
906.67	798.58
182.94	799.91
557.54	799.88
1140.42	801.34
432.14	804.10
811.30	804.16
907.35	804.72
1024.93	804.97
1078.53	805.70
259.80	806.08
673.63	805.96
673.63	805.96
978.91	806.21
98.96	806.91
782.39	809.48
782.39	809.48
782.39	809.48
387.12	810.02
945.89	812.08
381.82	813.42
1131.49	813.37
512.30	814.94
512.30	814.94
540.50	814.61
128.57	817.18
264.16	817.54
686.99	818.45
295.73	822.03
295.73	822.03
696.34	823.59
696.34	823.59
284.12	824.10
779.71	825.26
1085.80	825.31
1110.05	825.30
1110.05	825.30
1082.91	826.59
330.55	827.18
350.46	829.11
845.62	829.26
1092.39	829.17
1092.39	829.17
1092.39	829.17
123.44	830.34
123.44	830.34
170.99	830.84
185.58	118.70
260.48	128.79
56.76	129.43
23.51	132.51
46.06	134.80
140.55	135.00
140.55	135.00
800.87	143.15
800.87	143.15
896.48	143.39
796.05	144.07
796.05	144.07
342.77	146.70
237.75	146.95
820.05	147.30
902.02	148.93
902.02	148.93
744.28	150.61
703.69	151.12
766.45	151.40
28.54	153.01
41.19	153.24
62.85	154.19
958.05	154.25
120.08	154.59
192.85	155.60
222.50	155.32
409.12	157.56
574.82	157.47
693.66	157.58
851.83	157.98
965.64	158.00
622.71	158.49
507.74	159.59
904.68	160.13
914.46	159.84
854.75	160.85
696.19	162.48
730.35	162.92
767.50	163.74
850.53	163.26
785.82	164.18
966.22	164.68
954.69	164.81
853.65	165.51
853.65	165.51
27.04	166.97
951.41	167.13
1137.37	167.61
1137.37	167.61
955.95	168.31
357.69	170.76
597.16	173.77
675.30	177.82
568.06	180.45
575.19	180.61
741.89	181.64
842.34	182.52
967.55	183.17
934.36	184.52
804.66	186.90
811.30	187.12
831.23	187.23
515.81	187.88
374.87	188.57
396.03	188.78
900.45	188.90
1141.84	189.67
811.37	190.73
814.89	190.70
836.61	190.90
842.70	191.12
851.17	191.06
865.02	191.52
913.94	191.41
590.41	194.47
990.40	194.39
1003.79	194.57
1217.46	194.65
1012.46	195.00
709.10	195.59
713.02	195.87
727.97	196.52
771.45	196.97
312.44	197.39
976.44	197.96
521.70	198.64
836.09	198.75
1085.39	198.63
8.48	199.20
528.63	199.05
536.56	199.50
800.50	199.38
200.90	200.07
416.72	200.10
891.52	200.07
891.52	200.07
448.45	200.69
463.28	200.52
463.28	200.52
591.40	200.51
591.40	200.51
947.33	201.42
947.33	201.42
866.40	203.04
1176.11	208.14
1104.10	208.66
83.94	209.11
1068.67	208.89
1086.57	209.07
1120.01	209.18
8.83	209.52
39.46	209.31
344.49	209.71
344.49	209.71
325.79	212.06
391.37	213.43
609.11	214.23
601.34	214.33
979.55	214.86
347.00	215.94
599.72	217.57
599.72	217.57
605.35	217.48
976.75	217.55
397.51	218.08
18.06	218.33
441.07	219.89
620.35	220.58
1054.99	220.58
53.66	223.61
461.00	223.61
199.03	225.35
369.86	224.79
434.47	224.91
1186.71	225.47
607.65	226.05
10.50	227.83
10.50	227.83
1175.80	228.43
268.61	228.97
285.47	229.14
239.39	229.37
239.39	229.37
260.93	229.54
1145.61	230.72
1145.61	230.72
32.58	231.06
1194.79	231.51
377.77	233.95
1177.66	234.23
1168.65	235.60
236.87	235.73
1087.60	236.73
208.03	239.46
208.03	239.46
270.64	239.31
1066.22	240.75
1066.22	240.75
395.82	240.75
372.89	242.42
39.11	243.50
1154.27	244.30
1220.75	245.10
852.15	248.18
1186.85	248.60
1186.85	248.60
75.45	251.63
1046.02	251.28
360.58	254.07
1183.41	254.46
386.45	255.71
481.28	257.07
1176.51	256.98
749.49	258.78
754.47	261.22
754.47	261.22
334.29	262.39
687.68	262.34
832.77	262.60
1129.89	265.12
583.45	267.64
17.03	268.08
506.14	268.06
15.52	271.74
1156.97	271.93
1126.60	272.69
1126.60	272.69
1126.60	272.69
1126.60	272.69
1189.97	272.46
1189.97	272.46
907.31	272.88
907.31	272.88
1208.97	273.35
49.92	274.37
265.41	275.85
265.41	275.85
1024.35	278.64
1119.67	280.17
706.31	280.41
1149.17	280.34
1157.14	281.03
1157.14	281.03
924.58	282.17
310.61	283.48
1151.34	284.16
1223.55	290.41
465.62	291.04
307.30	295.94
57.01	297.06
564.99	299.87
564.99	299.87
1151.70	302.24
1151.70	302.24
59.42	302.55
1101.34	303.45
269.27	304.46
169.96	309.42
248.15	310.27
1156.59	312.64
1192.32	312.27
431.58	317.69
431.58	317.69
447.86	319.13
42.59	319.74
48.34	319.32
48.34	319.32
281.01	319.60
1183.98	319.52
237.78	320.63
478.58	320.55
28.17	321.34
1148.10	324.36
15.89	325.03
1208.36	327.69
1208.36	327.69
501.43	328.76
1209.27	331.97
262.88	333.15
457.27	332.95
308.81	334.14
1221.87	335.34
179.30	335.62
1135.74	338.06
946.47	339.32
323.82	341.67
323.82	341.67
259.04	341.94
317.72	342.81
1147.50	343.90
1177.97	346.55
849.22	347.79
1153.97	351.06
1153.97	351.06
856.66	351.46
59.46	351.86
1134.77	356.73
1134.77	356.73
352.11	357.14
258.98	359.15
837.56	358.78
1138.36	359.45
1064.30	360.89
838.99	362.07
95.64	364.18
827.05	364.39
827.05	364.39
1065.60	366.80
1092.94	366.93
9.65	367.68
23.11	368.18
30.53	367.96
945.15	369.39
1073.74	371.87
865.29	373.07
125.81	373.83
1173.29	375.41
1173.29	375.41
1195.82	378.14
1166.36	378.89
114.44	380.33
307.44	380.31
28.54	381.98
1093.16	385.09
168.06	386.14
168.06	386.14
240.51	386.93
1087.88	394.56
833.81	397.22
913.68	397.43
4.67	398.39
1108.87	406.32
16.43	407.54
244.54	407.97
135.84	409.93
160.34	409.81
240.32	411.27
126.93	415.22
77.54	417.00
159.36	417.12
62.58	418.77
92.20	420.38
92.20	420.38
1075.52	423.55
1075.52	423.55
228.05	424.23
572.13	424.56
1083.50	424.29
821.48	426.06
1073.46	426.94
1102.65	432.16
1102.65	432.16
815.52	432.71
54.95	434.29
119.01	435.41
119.01	435.41
152.61	435.79
157.22	435.93
75.73	436.73
174.87	437.54
67.26	439.28
200.89	439.47
219.45	439.59
156.17	440.71
766.29	440.39
807.96	440.82
150.82	443.15
1117.54	443.43
810.50	443.82
139.12	444.47
139.12	444.47
205.82	445.15
801.66	445.20
45.58	446.02
770.61	445.86
145.63	447.36
108.39	448.91
108.39	448.91
155.05	448.53
155.05	448.53
1114.20	448.62
28.15	448.80
1082.43	449.03
1082.43	449.03
46.05	450.49
1100.00	450.34
1063.81	453.23
1087.62	453.00
27.47	456.43
795.39	458.54
1063.73	458.34
158.71	458.81
63.56	459.33
72.87	460.25
66.05	462.65
144.46	462.37
1112.06	462.28
62.56	462.90
58.31	463.58
1063.91	464.14
658.19	466.64
1101.35	466.40
94.50	466.86
649.53	466.86
19.93	467.77
112.75	467.45
705.54	468.27
4.59	468.88
55.07	469.09
49.23	471.38
49.23	471.38
574.91	471.92
96.57	472.28
96.57	472.28
1064.64	473.61
102.90	473.98
218.15	476.43
975.33	477.13
700.20	480.16
50.37	480.60
707.53	480.41
160.44	481.22
715.65	481.95
131.17	482.67
1076.37	484.27
85.06	485.93
693.46	486.90
762.30	487.66
209.80	487.86
194.32	488.45
194.32	488.45
19.86	489.48
19.86	489.48
141.15	489.69
598.34	490.42
519.31	491.16
12.05	491.51
33.60	491.48
514.65	492.12
1021.02	491.47
1069.03	493.76
199.87	494.04
32.12	494.58
32.12	494.58
66.96	494.63
502.98	494.65
763.46	495.53
40.42	496.41
40.42	496.41
1001.49	497.04
1070.53	497.38
81.82	497.83
1007.28	497.88
255.26	498.58
255.26	498.58
585.30	498.32
43.30	498.92
43.30	498.92
643.08	499.70
767.46	499.42
588.67	500.53
1076.44	500.89
138.82	502.76
283.04	502.89
503.29	503.35
491.07	505.03
597.54	504.95
758.97	504.99
171.79	507.21
615.32	507.10
615.32	507.10
152.55	507.44
199.81	510.04
199.81	510.04
769.87	509.64
748.89	511.62
440.60	513.10
77.51	514.73
16.53	515.19
51.34	516.08
426.82	516.72
599.04	516.70
164.77	517.07
199.59	517.85
74.68	517.90
14.62	518.57
454.20	518.50
712.81	519.67
567.43	520.09
567.43	520.09
102.42	520.86
752.23	520.76
8.18	521.87
144.85	521.34
638.67	521.83
638.67	521.83
47.08	522.48
626.90	522.83
626.90	522.83
127.67	523.60
95.63	524.18
95.63	524.18
201.52	524.15
682.39	525.19
131.95	525.93
29.20	527.60
103.35	527.40
51.51	528.53
987.09	528.44
664.12	529.25
780.69	529.09
755.04	532.62
90.87	533.31
36.30	533.96
99.06	534.10
17.38	534.94
17.38	534.94
84.46	535.08
24.69	536.38
144.78	536.30
202.22	536.70
225.40	537.39
393.83	537.53
393.83	537.53
14.30	539.09
119.11	540.70
392.07	540.48
392.07	540.48
165.97	541.34
736.20	544.85
736.20	544.85
52.90	545.07
52.90	545.07
28.15	545.44
173.86	545.30
106.37	546.47
232.97	546.98
238.55	547.02
59.91	549.13
92.94	549.12
92.94	549.12
165.41	548.89
223.00	549.46
44.12	550.04
219.11	551.16
219.11	551.16
894.07	551.63
36.06	552.74
1049.33	553.94
789.33	554.86
69.70	556.17
773.58	558.14
110.18	560.49
875.23	560.35
224.21	565.31
210.70	566.12
210.70	566.12
98.71	566.47
420.60	568.21
857.07	568.57
724.35	569.74
779.39	575.69
85.75	576.71
740.53	576.44
690.27	580.82
663.35	583.14
734.30	585.50
860.93	587.17
726.42	590.33
726.42	590.33
735.74	592.92
666.72	597.06
735.84	597.17
663.06	597.34
769.78	599.07
834.86	599.56
3.60	600.36
3.60	600.36
71.85	604.15
720.88	604.08
55.42	607.33
58.10	607.71
58.10	607.71
726.76	609.72
74.40	612.52
691.93	613.00
707.65	614.05
707.65	614.05
599.15	621.64
599.15	621.64
720.01	624.09
71.90	626.90
580.95	627.17
580.95	627.17
459.87	630.62
569.39	632.22
569.39	632.22
753.38	637.40
573.91	639.97
693.58	640.41
583.60	646.57
770.83	652.42
767.53	658.68
762.73	666.55
760.55	675.46
44.68	679.98
44.68	679.98
177.37	687.55
192.63	689.03
64.17	691.47
699.49	691.58
208.14	696.23
146.99	699.41
705.92	711.16
584.59	718.05
345.33	725.73
350.89	729.00
572.08	729.64
377.42	731.88
514.78	732.54
393.35	733.02
501.14	735.82
1042.64	750.03
1019.51	757.47
366.31	757.92
1005.77	770.54
551.47	780.81
794.24	781.52
52.06	782.55
402.94	784.68
402.94	784.68
426.00	785.41
426.00	785.41
732.36	786.56
988.04	788.91
389.53	790.49
880.38	791.10
880.38	791.10
138.24	791.43
138.24	791.43
559.59	792.60
559.59	792.60
559.59	792.60
303.50	795.92
1099.89	800.38
620.00	803.19
75.60	803.44
1071.04	805.47
761.91	808.88
1122.82	809.49
470.62	812.03
942.59	813.47
289.09	822.65
814.66	829.96
888.54	830.56
228.95	127.64
775.44	137.31
830.74	143.07
810.95	143.89
865.47	145.74
870.91	145.94
351.05	146.87
362.59	150.19
376.40	151.42
376.40	151.42
17.91	153.37
867.93	153.37
867.93	153.37
941.82	153.54
719.30	153.92
929.88	154.02
773.73	155.00
962.45	155.22
789.43	155.56
785.21	155.93
919.96	157.04
727.10	159.20
782.30	160.57
646.55	160.84
958.23	161.49
689.02	162.09
871.19	162.01
871.19	162.01
871.19	162.01
718.67	162.05
868.24	165.67
874.94	165.80
854.43	187.58
185.84	187.88
820.52	190.73
827.31	190.83
832.93	191.01
878.95	192.04
909.20	192.30
971.48	193.89
1077.19	194.36
1167.63	194.36
1167.63	194.36
1086.71	194.83
1097.80	195.20
1161.86	195.01
1161.86	195.01
650.06	196.09
722.65	196.10
1113.96	195.80
297.04	197.59
885.11	200.01
742.25	200.26
61.38	200.98
193.69	200.83
367.56	202.22
1097.34	204.77
566.23	205.69
234.00	208.36
1059.61	208.51
570.12	208.97
933.01	209.31
461.14	210.20
473.67	210.03
576.30	209.73
483.16	210.29
636.47	210.87
636.47	210.87
623.21	214.23
633.82	214.90
561.38	217.72
589.83	220.51
1006.00	221.39
1061.92	223.54
999.72	224.22
378.02	224.33
1227.74	224.52
1089.18	228.56
373.83	230.84
1103.50	235.19
1103.50	235.19
219.37	235.64
242.77	236.12
471.23	239.95
31.53	243.14
1175.05	243.47
1175.05	243.47
443.06	245.19
920.14	244.90
623.61	246.62
1060.71	247.43
1060.71	247.43
705.56	248.59
705.56	248.59
688.55	248.76
688.55	248.76
1053.53	249.84
1070.96	251.76
239.57	253.32
56.78	254.62
467.87	255.95
722.95	255.71
722.95	255.71
1126.42	257.37
727.48	258.46
1182.07	258.08
770.35	258.94
770.35	258.94
684.12	259.80
603.58	261.01
1041.70	261.60
441.23	262.75
811.07	263.68
811.07	263.68
837.44	268.28
425.77	269.43
393.74	270.39
393.74	270.39
444.20	271.23
1178.42	276.28
565.40	276.95
1075.79	277.00
1040.88	277.63
25.41	279.15
25.41	279.15
35.35	280.17
15.85	280.30
1032.77	281.73
698.20	282.39
924.52	282.52
1158.61	285.69
1158.61	285.69
1158.61	285.69
1200.68	285.44
154.47	285.83
154.47	285.83
475.59	286.49
475.59	286.49
1152.80	287.96
